,a,b,width,length,theta,box_bounds
52,0.31410970226925133,-0.7606234145589921,11.518334657685593,15.384983342621139,47.247751747454544,14.07
53,-0.10470862602915414,-0.019241473960408734,10.338990108746291,11.855982598714757,148.21086074516916,11.6
54,-0.6088441864813366,0.6159767261299631,7.486009329531179,8.850172881398562,92.92209690373399,8.8
55,0.3274553363942417,-0.08620038171880166,8.064687991014603,10.713546233797146,22.222412320073655,10.1
56,-0.40349013709774434,0.04718935263232969,7.83819941759802,12.400350220944095,86.86855119155297,12.4
57,-0.20205781098698633,-0.18045122877383377,3.5417774920625247,4.655761191926176,0.25345432972033166,4.51
58,-0.04317734805423623,0.1914404326226359,5.968616103937493,7.249112811891354,29.239292274630625,7.15
59,-0.05479138692002789,-0.07264328224945352,7.461884605752092,8.18191957029769,166.56293381235145,7.8
60,-0.10022595095285974,-0.38049481691543885,7.620038735227622,8.15987622345549,3.755454616275532,8.0
61,-0.030274740311072273,0.2977206273769164,7.482057456782027,8.000691482924145,178.3955680855972,8.27
62,-0.1234548080593196,0.07829570146306675,9.472228547892497,10.307148153468688,30.431049818568233,10.11
63,-0.2096381726209758,-0.34500309087114434,4.265897828155487,5.041728914666278,33.20028395100507,4.99
64,-0.6088442526441282,0.6159766374926194,7.486009306410829,8.850172940216972,92.92209855721714,8.8
65,0.3274553095792892,-0.08620039258791724,8.064688000309829,10.713546193924579,22.222409624888424,10.1
66,-0.25057013047012466,0.4395066859938767,5.897274541325626,9.194712729903863,4.533981923299792,8.7
67,-0.5973297294051372,0.11753590496585635,8.3749260769656,9.374266932252604,53.550457783983894,9.0
68,0.07269182262862701,0.22150846834734103,8.76552710927745,9.499927253570947,94.98210439979529,9.0
69,-0.35794549986872287,0.28535145438008586,10.808680151310707,16.660643920300718,29.27553971188148,15.0
70,-0.054791385388102604,-0.07264327729245042,7.4618846096412765,8.18191955366883,166.56294040849545,7.8
71,-0.22548458464359125,0.019090085127899944,9.324997879817213,12.06620886169848,168.75857228182952,11.4
72,-0.5749052341178107,-0.32435093570358037,6.276569797834244,7.584044495186044,166.65033453734267,7.14
73,-0.01003182366469503,-0.2829144928087946,7.2530066829738695,9.401195795846354,114.23264120792315,9.2
74,0.10236018539743778,0.19050837700883833,7.18944630621239,8.583106808568555,88.46495951956982,8.559999999999999
75,-0.20963812119038525,-0.34500316993379015,4.265897504561788,5.04172893728112,33.20029867697391,4.99
76,-0.2020578735935606,-0.1804512461783818,3.5417775147025945,4.655761105172084,0.25346239171456714,4.51
77,0.10381825887215752,-0.220882028500326,7.364215227413602,23.833034164820194,2.4841381718536235,22.2
78,-0.09036473855929693,0.049087231606796074,9.36030512715014,11.29152988228976,94.93624900683112,11.2
79,0.1528254997421788,-0.04078919234694409,6.670006702193839,9.008651317290429,88.05149205864832,8.8
80,0.0013585287749751766,-0.06915394300178299,6.853537425289913,7.517184421463849,164.95033916287116,7.2
81,-0.22548446971687305,0.01909011568238154,9.324997654706042,12.066208703880033,168.75858073811168,11.4
82,-0.5749051149037963,-0.32435112673421385,6.276570233097947,7.584044604642386,166.65035048941942,7.14
83,-0.9499867122344922,-0.31941717227978045,5.676411224961027,7.903128757054442,162.61303926108116,7.6
84,0.3739909630954703,0.08786600021491396,7.148140452000032,8.397580114361904,10.623822064144836,8.3
85,-0.2096381158049166,-0.34500315072686333,4.265897342415721,5.041728866988794,33.200292074177725,4.99
86,-0.18275014084603985,0.7891446689514466,8.045527689102963,10.953129092572198,120.55586727927084,10.600000000000001
87,-0.20205784282187975,-0.1804512740498527,3.5417775235717253,4.6557610839612265,0.25345590910318133,4.51
88,-0.6290027165209203,0.1277688151653364,8.69004458526833,10.552090456702402,171.9483184556364,9.8
89,-0.059585897369734,-0.40744341312069726,8.949178020267562,11.249350035385918,100.1293489460415,11.0
90,-0.3922435385898962,0.0433121394013103,7.098473870302632,9.768500411606327,26.834367380071285,9.74
91,0.051945144971436756,0.07319327592795372,8.36848597940394,8.856360547003632,33.078284499700025,8.6
92,0.7053819986030807,-0.5020564390740749,7.352148357223044,13.537088712193684,17.621701905031042,12.649999999999999
93,-0.22548449589299366,0.019090223454695045,9.324997576414855,12.06620842955537,168.75858394724602,11.4
94,0.5724792797100142,0.47180683563642,10.150376857145245,13.167934875577478,117.90331209558519,12.6
95,0.06569372426540149,-0.6610871998540035,6.551343471712495,7.858254994237078,6.5886469703965505,7.300000000000001
96,0.046964420272685214,0.1635296402975475,7.088166400796873,8.181745719506994,28.518490789481902,7.8
97,0.3739909784287069,0.08786601583049292,7.1481405752450815,8.397579875573353,10.623831748428747,8.3
98,0.06492398133558959,-0.25883044696240587,6.603349089735355,8.596340419403854,88.09445732797681,8.0
99,-0.6290026759740543,0.1277686876828225,8.690044430596767,10.552090546313687,171.94830327516337,9.8
100,0.3392264533768558,-0.05371968237989058,6.478521734610989,7.6369645710222445,25.281784148967038,7.18
101,-0.22548426378190328,0.01909030581841293,9.324997348906736,12.066208154507082,168.7585952968567,11.4
102,-0.14817906312188203,-0.18217673905320128,4.221189200690854,5.04199794793746,33.99279705852022,4.58
103,0.06569353400447295,-0.6610869833231463,6.551343662759623,7.858254886749139,6.5886860282348145,7.300000000000001
104,-0.6969035880357088,0.5678216534704459,5.578053582998045,8.11586417812962,157.91542495036987,7.4
105,-0.22359947254162058,0.2263082753353973,6.597412897508564,9.063988580051317,143.56496187093572,7.9
106,-0.6704931022246293,0.12856615555943887,6.042541732540105,9.643383484569604,149.33295550796987,8.89
107,0.06492403187534336,-0.2588304503738961,6.603349241469009,8.596340162202706,88.09446229240945,8.0
108,-0.12108364389017058,0.05515635740769943,5.947441604508446,14.993850398726062,179.7000430325514,13.870000000000001
109,0.33922647302486725,-0.05371965165657529,6.478521803500338,7.636964573847906,25.2817891102263,7.18
110,0.1329810461143061,-0.02095015034872837,6.654222897298191,7.940255872257218,110.9986216014439,7.6
111,0.41419510674590465,-0.6357119183777216,6.13427985448002,10.973775767426423,133.3007574911784,9.2
112,0.2076930417034441,-0.06416890457375807,3.510689002481884,4.141419817384381,100.44905987117076,4.14
113,-0.7809349608004461,-0.10707387357944242,6.536889864339606,7.910950527509588,53.32963589895362,7.4
114,0.15166859620628023,0.07725449699932922,8.679770978400855,8.84000078402287,154.8553741734196,8.9
115,-0.14817906312188203,-0.18217673905320128,4.221189200690854,5.04199794793746,33.99279705852022,4.58
